	time	frame	subF	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.103692	103	6	21	1	1	38	0	3	0	0	-8.84602	 	1	0.995213
DL	0.103696	103	6	22	1	1	39	0	3	0	0	22.6403	 	0	0
DL	0.103725	103	7	1	5	1	21	0	29	0	0	-31.1061	 	1	1
DL	0.103746	103	7	6	5	1	22	0	29	0	0	-1.88104	 	0	0
DL	0.103767	103	7	11	5	1	23	0	29	0	0	-4.37233	 	0	1.6274e-06
DL	0.104108	104	1	1	1	1	26	0	3	0	1	-8.0389	 	0	0.157651
DL	0.104112	104	1	2	1	1	38	0	3	0	1	-8.71037	 	0	0.603552
DL	0.104121	104	1	3	2	1	21	0	9	0	1	-31.0917	 	1	0.999994
DL	0.104129	104	1	5	2	1	23	0	9	0	1	-4.4261	 	0	5.62815e-09
DL	0.104225	104	2	1	5	1	21	0	29	0	1	-31.0881	 	1	1
UL	0.104329	104	3	1	6	1	22	0	35	0	0	-1.20534 	0	0
UL	0.104354	104	3	7	6	1	23	0	35	0	0	2.85728 	0	0
DL	0.104612	104	6	1	2	1	21	0	9	0	2	-31.0708	 	1	0.999978
DL	0.104725	104	7	1	5	1	21	0	29	0	2	-31.0661	 	1	1
DL	0.104842	104	8	1	9	1	22	0	77	2	0	-1.7036	 	0	0
DL	0.105112	105	1	1	2	1	21	0	9	0	3	-31.0459	 	1	0.998189
DL	0.105225	105	2	1	5	1	21	0	29	0	3	-31.0405	 	1	0.999924
UL	0.105417	105	4	1	3	1	22	0	43	4	0	-1.60833 	0	0.0136439
DL	0.105908	105	9	1	1	1	22	0	12	4	0	-1.71865	 	0	0.0516197
UL	0.106608	106	6	1	1	1	23	0	38	9	0	2.42865 	0	0.243196
UL	0.108908	108	9	1	1	1	23	0	32	8	0	1.86632 	0	0.280269
UL	0.111212	111	2	1	2	1	23	0	56	7	0	1.20679 	0	0.104467
UL	0.113512	113	5	1	2	1	23	0	45	6	0	0.508005 	0	0.00991999
DL	0.114458	114	4	1	13	1	23	0	81	0	0	-0.965286	 	0	0
UL	0.115012	115	0	1	2	1	23	0	45	6	0	0.0652243 	0	0.112477
DL	0.115508	115	5	1	1	1	23	0	12	4	0	-0.572246	 	0	0.00915036
DL	0.123621	123	6	1	4	1	23	0	58	4	0	1.43787	 	0	0
DL	0.123654	123	6	5	8	1	22	0	48	0	0	-1.22113	 	0	0
UL	0.124212	124	2	1	2	2	22	1	35	0	0	-16.6693 	1	1
UL	0.124212	124	2	1	2	1	23	0	35	5	0	-1.9924 	1	0.817023
UL	0.124221	124	2	3	2	2	23	1	35	0	0	-14.5423 	1	1
UL	0.124237	124	2	3	6	1	22	0	35	0	0	-1.5996 	0	0
UL	0.124512	124	5	1	2	2	22	1	35	0	1	-16.6772 	1	1
UL	0.124512	124	5	1	2	1	23	0	35	5	1	-2.05722 	0	2.77556e-16
UL	0.124521	124	5	3	2	2	23	1	35	0	1	-14.5423 	1	1
DL	0.124725	124	7	1	5	1	22	0	73	4	0	-1.63181	 	0	0.000617925
UL	0.124812	124	8	1	2	2	22	1	35	0	2	-16.6222 	1	1
UL	0.124821	124	8	3	2	2	23	1	35	0	2	-14.5444 	1	0.999956
DL	0.125017	125	0	1	3	1	23	0	69	6	0	1.71728	 	0	3.05311e-15
UL	0.125112	125	1	1	2	2	22	1	35	0	3	-16.6212 	0	0.64999
UL	0.125121	125	1	3	2	2	23	1	35	0	3	-14.5483 	0	6.87382e-08
UL	0.125317	125	3	1	3	1	22	0	43	4	0	-1.33299 	0	0.000350803
UL	0.125617	125	6	1	3	1	23	0	33	3	0	-2.30451 	0	0.000853516
DL	0.126108	126	1	1	1	1	23	0	21	6	0	1.93372	 	0	7.25512e-10
UL	0.127317	127	3	1	3	1	22	0	43	4	0	-1.75403 	0	0.00444642
DL	0.127808	127	8	1	1	1	22	0	12	4	0	-2.20931	 	0	0.318541
UL	0.134512	134	5	1	2	2	22	1	35	0	0	-16.6725 	1	1
UL	0.134521	134	5	3	2	2	23	1	35	0	0	-14.4209 	1	1
UL	0.134812	134	8	1	2	2	22	1	35	0	1	-16.6946 	1	1
UL	0.134821	134	8	3	2	2	23	1	35	0	1	-14.4208 	1	1
UL	0.135112	135	1	1	2	2	22	1	35	0	2	-16.6207 	1	1
UL	0.135121	135	1	3	2	2	23	1	35	0	2	-14.4221 	1	0.999935
UL	0.135412	135	4	1	2	2	22	1	35	0	3	-16.6284 	1	0.623117
UL	0.135421	135	4	3	2	2	23	1	35	0	3	-14.4246 	0	1.8617e-08
DL	0.208112	208	1	1	2	1	40	0	9	0	0	-35.3594	 	1	1
DL	0.208121	208	1	3	2	1	41	0	9	0	0	38.1458	 	0	0
DL	0.208129	208	1	5	2	1	42	0	9	0	0	4.76655	 	0	0
DL	0.208137	208	1	7	2	1	43	0	9	0	0	-0.315524	 	0	3.48199e-12
DL	0.208146	208	1	9	2	1	44	0	9	0	0	5.73458	 	0	0
DL	0.20815	208	1	11	1	1	45	0	3	0	0	-1.04028	 	0	1.1935e-07
DL	0.208154	208	1	12	1	1	46	0	3	0	0	-1.00417	 	0	2.17876e-12
DL	0.208158	208	1	13	1	1	47	0	3	0	0	11.9971	 	0	0
DL	0.208162	208	1	14	1	1	48	0	3	0	0	49.3829	 	0	0
DL	0.208167	208	1	15	1	1	49	0	3	0	0	18.5063	 	0	0
DL	0.208171	208	1	16	1	1	50	0	3	0	0	4.84927	 	0	0
DL	0.208175	208	1	17	1	1	51	0	3	0	0	5.79038	 	0	0
DL	0.208179	208	1	18	1	1	52	0	3	0	0	-2.08385	 	0	1.60704e-05
DL	0.208183	208	1	19	1	1	53	0	3	0	0	23.8421	 	0	0
DL	0.208187	208	1	20	1	1	54	0	3	0	0	-2.0179	 	0	0.000322305
DL	0.208192	208	1	21	1	1	55	0	3	0	0	-8.99286	 	1	0.996554
DL	0.208196	208	1	22	1	1	56	0	3	0	0	19.0522	 	0	0
DL	0.208225	208	2	1	5	1	40	0	29	0	0	-35.369	 	1	1
DL	0.208246	208	2	6	5	1	41	0	29	0	0	38.1449	 	0	0
DL	0.208262	208	2	11	4	1	42	0	22	0	0	4.76388	 	0	0
DL	0.208279	208	2	15	4	1	43	0	22	0	0	-0.184718	 	0	0
DL	0.208296	208	2	19	4	1	44	0	22	0	0	5.79279	 	0	0
DL	0.208608	208	6	1	1	1	55	0	3	0	1	-8.68953	 	1	0.635804
DL	0.208617	208	6	2	2	1	40	0	9	0	1	-35.4109	 	1	0.999994
DL	0.208725	208	7	1	5	1	40	0	29	0	1	-35.4215	 	1	1
UL	0.208829	208	8	1	6	1	41	0	35	0	0	38.2302 	0	0
UL	0.208854	208	8	7	6	1	42	0	35	0	0	5.0699 	0	0
UL	0.208875	208	8	13	5	1	43	0	29	0	0	-1.32337 	0	0
UL	0.208896	208	8	18	5	1	44	0	29	0	0	6.28216 	0	0
DL	0.209108	209	1	1	1	1	55	0	3	0	2	-8.35159	 	0	0.0210982
DL	0.209117	209	1	2	2	1	40	0	9	0	2	-35.4687	 	1	0.999978
DL	0.209225	209	2	1	5	1	40	0	29	0	2	-35.4804	 	1	1
DL	0.209308	209	3	1	1	1	41	0	220	28	0	38.1424	 	0	5.701e-14
DL	0.209317	209	3	2	2	1	42	0	94	10	0	4.75332	 	0	0.0106372
DL	0.209329	209	3	4	3	1	43	0	43	4	0	-0.830899	 	0	7.38795e-05
DL	0.209337	209	3	7	2	1	44	0	116	12	0	6.14549	 	0	0.000231402
DL	0.209417	209	4	1	3	1	43	0	43	4	0	-1.01677	 	0	0.000428945
DL	0.209612	209	6	1	2	1	40	0	9	0	3	-35.5312	 	1	0.998189
DL	0.209725	209	7	1	5	1	40	0	29	0	3	-35.5443	 	1	0.999924
UL	0.209908	209	9	1	1	1	41	0	220	28	0	38.1887 	0	5.701e-14
UL	0.209912	209	9	2	1	1	42	0	50	11	0	5.01712 	0	0.0307228
UL	0.209921	209	9	3	2	1	43	0	27	4	0	-3.28869 	1	0.954021
UL	0.209925	209	9	5	1	1	44	0	65	13	0	5.93396 	0	0.2297
UL	0.210017	210	0	1	3	1	43	0	43	4	0	-3.62064 	1	0.988354
UL	0.210212	210	2	1	2	1	43	0	27	4	1	-4.39822 	0	3.07825e-07
UL	0.210317	210	3	1	3	1	43	0	43	4	1	-4.79838 	0	8.53613e-09
DL	0.210408	210	4	1	1	1	41	0	220	28	0	38.1756	 	0	5.701e-14
DL	0.210412	210	4	2	1	1	42	0	45	10	0	4.76957	 	0	0.0066613
DL	0.210417	210	4	3	1	1	44	0	56	12	0	6.1849	 	0	0.000117321
DL	0.210708	210	7	1	1	1	43	0	12	4	0	-4.95153	 	1	0.999841
DL	0.211208	211	2	1	1	1	43	0	12	4	1	-5.26687	 	1	0.570495
DL	0.211708	211	7	1	1	1	43	0	12	4	2	-4.47774	 	0	5.26477e-06
DL	0.228129	228	1	1	6	1	43	0	35	0	0	-0.971098	 	0	0
DL	0.228154	228	1	7	6	1	44	0	35	0	0	5.60756	 	0	0
DL	0.228175	228	1	13	5	1	41	0	29	0	0	38.1257	 	0	0
DL	0.228196	228	1	18	5	1	42	0	29	0	0	3.9617	 	0	0
DL	0.228225	228	2	1	5	1	41	0	29	0	0	38.1258	 	0	0
DL	0.228246	228	2	6	5	1	42	0	29	0	0	3.94913	 	0	0
DL	0.228267	228	2	11	5	1	43	0	29	0	0	-1.09069	 	0	0
DL	0.228287	228	2	16	5	1	44	0	29	0	0	5.66247	 	0	0
UL	0.228712	228	7	1	2	2	41	1	35	0	0	-5.04402 	0	2.96738e-08
UL	0.228721	228	7	3	2	2	42	1	35	0	0	-16.614 	1	1
UL	0.228729	228	7	1	6	1	41	0	35	0	0	38.208 	0	0
UL	0.228729	228	7	5	2	2	43	1	35	0	0	-11.8975 	1	1
UL	0.228737	228	7	7	2	2	44	1	35	0	0	-8.16864 	1	0.991137
UL	0.228754	228	7	7	6	1	42	0	35	0	0	3.71534 	0	0
UL	0.228775	228	7	13	5	1	43	0	29	0	0	-2.29032 	0	0
UL	0.228796	228	7	18	5	1	44	0	29	0	0	6.18257 	0	0
UL	0.228812	228	8	1	2	2	41	1	35	0	0	-5.04047 	0	3.3221e-08
UL	0.228821	228	8	3	2	2	42	1	35	0	0	-16.6385 	1	1
UL	0.228829	228	8	1	6	1	41	0	35	0	0	38.2035 	0	0
UL	0.228854	228	8	7	6	1	42	0	35	0	0	3.68479 	0	0
UL	0.229012	229	0	1	2	2	42	1	35	0	1	-16.6699 	1	1
UL	0.229021	229	0	3	2	2	43	1	35	0	1	-11.8706 	1	0.998949
UL	0.229029	229	0	5	2	2	44	1	35	0	1	-8.15061 	0	7.9728e-07
UL	0.229112	229	1	1	2	2	42	1	35	0	1	-16.6783 	1	1
DL	0.229208	229	2	1	1	1	41	0	220	28	0	38.1481	 	0	5.701e-14
DL	0.229217	229	2	2	2	1	42	0	68	8	0	3.70469	 	0	3.59061e-11
DL	0.229229	229	2	4	3	1	43	0	43	4	0	-2.23034	 	0	0.0835269
DL	0.229237	229	2	7	2	1	44	0	116	12	0	6.05089	 	0	0.000414503
UL	0.229312	229	3	1	2	2	42	1	35	0	2	-16.6791 	1	1
DL	0.229317	229	3	1	3	1	43	0	43	4	0	-2.31631	 	0	0.126704
UL	0.229321	229	3	3	2	2	43	1	35	0	2	-11.8249 	1	0.368857
UL	0.229412	229	4	1	2	2	42	1	35	0	2	-16.6721 	1	1
UL	0.229612	229	6	1	2	2	42	1	35	0	3	-16.6448 	0	0.298872
UL	0.229621	229	6	3	2	2	43	1	35	0	3	-11.7722 	0	0
UL	0.229712	229	7	1	2	2	42	1	35	0	3	-16.6253 	0	0.341007
UL	0.229808	229	8	1	1	1	41	0	220	28	0	38.1745 	0	5.701e-14
UL	0.229812	229	8	1	2	2	41	1	50	2	0	-5.03363 	0	0.0732193
UL	0.229812	229	8	2	1	1	42	0	38	9	0	3.37827 	0	0.0825798
UL	0.229817	229	8	3	1	1	44	0	65	13	0	5.99983 	0	0.229857
UL	0.229917	229	9	1	3	1	43	0	33	3	0	-4.45222 	1	0.882226
UL	0.230217	230	2	1	3	1	43	0	33	3	1	-4.77457 	0	0
UL	0.231808	231	8	1	1	1	41	0	220	28	0	38.1964 	0	5.701e-14
UL	0.231812	231	8	1	2	2	41	1	50	2	0	-5.05468 	0	0.0789409
UL	0.231812	231	8	2	1	1	42	0	38	9	0	2.75157 	1	0.500044
UL	0.231817	231	8	3	1	1	44	0	56	12	0	5.43395 	0	0.0476885
UL	0.231921	231	9	1	4	1	43	0	32	2	0	-4.74707 	0	0.0488969
UL	0.232108	232	1	1	1	1	42	0	38	9	1	2.66427 	0	0
DL	0.232308	232	3	1	1	1	41	0	220	28	0	38.183	 	0	5.701e-14
DL	0.232312	232	3	2	1	1	44	0	56	12	0	5.81292	 	0	0.00333284
DL	0.232412	232	4	1	2	1	43	0	14	2	0	-5.74397	 	0	0.867519
DL	0.232608	232	6	1	1	1	42	0	32	8	0	2.98555	 	0	0.064627
UL	0.239112	239	1	1	2	2	42	1	35	0	0	-16.4942 	1	1
UL	0.239121	239	1	3	2	2	43	1	35	0	0	-11.8894 	1	1
UL	0.239129	239	1	5	2	2	44	1	35	0	0	-8.18635 	1	0.99223
UL	0.239412	239	4	1	2	2	42	1	35	0	1	-16.6949 	1	1
UL	0.239421	239	4	3	2	2	43	1	35	0	1	-11.9376 	1	0.999137
UL	0.239429	239	4	5	2	2	44	1	35	0	1	-8.19566 	0	1.32599e-06
UL	0.239712	239	7	1	2	2	42	1	35	0	2	-16.8376 	1	1
UL	0.239721	239	7	3	2	2	43	1	35	0	2	-11.9712 	1	0.4141
UL	0.240012	240	0	1	2	2	42	1	35	0	3	-16.9085 	0	0.373696
UL	0.240021	240	0	3	2	2	43	1	35	0	3	-11.9867 	0	0
DL	0.308612	308	6	1	2	1	57	0	9	0	0	-36.7503	 	1	1
DL	0.308621	308	6	3	2	1	58	0	9	0	0	-1.21357	 	0	7.52092e-07
DL	0.308629	308	6	5	2	1	59	0	9	0	0	-6.87224	 	1	0.886769
DL	0.308637	308	6	7	2	1	60	0	9	0	0	-1.29193	 	0	1.20157e-10
DL	0.308646	308	6	9	2	1	61	0	9	0	0	49.1159	 	0	0
DL	0.308654	308	6	11	2	1	62	0	9	0	0	20.6793	 	0	0
DL	0.308662	308	6	13	2	1	63	0	9	0	0	4.8943	 	0	0
DL	0.308671	308	6	15	2	1	64	0	9	0	0	6.60012	 	0	0
DL	0.308679	308	6	17	2	1	65	0	9	0	0	1.73052	 	0	0
DL	0.308683	308	6	19	1	1	66	0	3	0	0	15.7865	 	0	0
DL	0.308687	308	6	20	1	1	67	0	3	0	0	-1.51957	 	0	1.05193e-07
DL	0.308692	308	6	21	1	1	68	0	3	0	0	-6.37453	 	1	0.814193
DL	0.308696	308	6	22	1	1	69	0	3	0	0	19.0875	 	0	0
DL	0.308717	308	7	1	3	1	57	0	16	0	0	-36.7473	 	1	1
DL	0.308729	308	7	4	3	1	58	0	16	0	0	-1.33748	 	0	0
DL	0.308742	308	7	7	3	1	59	0	16	0	0	-6.85318	 	0	0.613321
DL	0.308754	308	7	10	3	1	60	0	16	0	0	-1.2675	 	0	0
DL	0.308762	308	7	13	2	1	61	0	9	0	0	49.1158	 	0	0
DL	0.308771	308	7	15	2	1	62	0	9	0	0	20.6785	 	0	0
DL	0.308779	308	7	17	2	1	63	0	9	0	0	4.8955	 	0	0
DL	0.308787	308	7	19	2	1	64	0	9	0	0	6.60078	 	0	0
DL	0.308796	308	7	21	2	1	65	0	9	0	0	1.79123	 	0	0
DL	0.308825	308	8	1	5	1	61	0	29	0	0	49.1158	 	0	0
DL	0.308846	308	8	6	5	1	62	0	29	0	0	20.6779	 	0	0
DL	0.308862	308	8	11	4	1	63	0	22	0	0	4.89622	 	0	0
DL	0.308879	308	8	15	4	1	64	0	22	0	0	6.60117	 	0	0
DL	0.308896	308	8	19	4	1	65	0	22	0	0	1.81565	 	0	0
DL	0.309108	309	1	1	1	1	68	0	3	0	1	-6.31923	 	0	0.00367641
DL	0.309117	309	1	2	2	1	57	0	9	0	1	-36.7334	 	1	0.999994
DL	0.309125	309	1	4	2	1	59	0	9	0	1	-6.78476	 	0	0.0162661
DL	0.309217	309	2	1	3	1	57	0	16	0	1	-36.7296	 	1	1
UL	0.309329	309	3	1	6	1	58	0	35	0	0	-1.69044 	0	0
UL	0.309354	309	3	7	6	1	59	0	35	0	0	-6.51206 	0	0.0915569
UL	0.309379	309	3	13	6	1	60	0	35	0	0	-1.52058 	0	0
UL	0.309425	309	4	1	5	1	61	0	29	0	0	49.1213 	0	0
UL	0.309446	309	4	6	5	1	62	0	29	0	0	17.5504 	0	0
UL	0.309462	309	4	11	4	1	63	0	22	0	0	4.86291 	0	0
UL	0.309479	309	4	15	4	1	64	0	22	0	0	6.55567 	0	0
UL	0.309496	309	4	19	4	1	65	0	22	0	0	0.271407 	0	0
DL	0.309612	309	6	1	2	1	57	0	9	0	2	-36.7123	 	1	0.999978
DL	0.309717	309	7	1	3	1	57	0	16	0	2	-36.7076	 	1	1
DL	0.309829	309	8	1	6	1	58	0	89	4	0	-1.26902	 	0	0.000593904
DL	0.309854	309	8	7	6	1	60	0	89	4	0	-1.15181	 	0	1.13243e-14
DL	0.309908	309	9	1	1	1	61	0	220	28	0	49.1165	 	0	5.701e-14
DL	0.309912	309	9	2	1	1	62	0	203	26	0	20.6527	 	0	0.000936397
DL	0.309925	309	9	3	3	1	63	0	103	8	0	4.90265	 	0	7.40574e-13
DL	0.309933	309	9	6	2	1	64	0	116	12	0	6.59087	 	0	7.61178e-05
DL	0.309946	309	9	8	3	1	65	0	69	6	0	0.674036	 	0	2.52117e-09
DL	0.310112	310	1	1	2	1	57	0	9	0	3	-36.6874	 	1	0.998189
DL	0.310217	310	2	1	3	1	57	0	16	0	3	-36.6821	 	1	0.99975
UL	0.310417	310	4	1	3	1	58	0	33	3	0	0.641219 	0	0
UL	0.310425	310	4	4	2	1	60	0	35	5	0	-1.25962 	0	0.0181061
UL	0.310508	310	5	1	1	1	61	0	220	28	0	49.1221 	0	5.701e-14
UL	0.310512	310	5	2	1	1	62	0	118	19	0	17.2951 	0	0.121153
UL	0.310517	310	5	3	1	1	63	0	45	10	0	4.83425 	0	0.186898
UL	0.310521	310	5	4	1	1	64	0	65	13	0	6.55632 	0	0.0955417
UL	0.310529	310	5	5	2	1	65	0	45	6	0	-2.18256 	1	0.996581
UL	0.310812	310	8	1	2	1	65	0	45	6	1	-2.38625 	0	7.62443e-05
DL	0.310908	310	9	1	1	1	58	0	12	4	0	0.0412098	 	0	1.95697e-07
DL	0.310912	310	9	2	1	1	60	0	12	4	0	-1.26188	 	0	0.000216278
DL	0.311008	311	0	1	1	1	61	0	220	28	0	49.1186	 	0	5.701e-14
DL	0.311012	311	0	2	1	1	62	0	203	26	0	20.5974	 	0	0.0213379
DL	0.311017	311	0	3	1	1	63	0	32	8	0	4.90041	 	0	8.38621e-08
DL	0.311021	311	0	4	1	1	64	0	56	12	0	6.56012	 	0	0.000107847
DL	0.311308	311	3	1	1	1	65	0	21	6	0	-3.14835	 	1	0.999972
DL	0.311808	311	8	1	1	1	65	0	21	6	1	-3.13363	 	1	0.0828208
DL	0.312308	312	3	1	1	1	65	0	21	6	2	-1.92088	 	0	4.9215e-11
DL	0.319458	319	4	1	13	1	59	0	81	0	0	-6.7672	 	0	0.0631914
UL	0.319629	319	6	1	6	1	59	0	35	0	0	-6.82125 	0	0.285167
DL	0.328621	328	6	1	4	1	65	0	22	0	0	0.276307	 	0	0
DL	0.328633	328	6	5	3	1	58	0	16	0	0	-0.670583	 	0	0
DL	0.328646	328	6	8	3	1	60	0	16	0	0	-1.1463	 	0	0
DL	0.328658	328	6	11	3	1	61	0	16	0	0	49.1156	 	0	0
DL	0.328671	328	6	14	3	1	62	0	16	0	0	19.8623	 	0	0
DL	0.328683	328	6	17	3	1	63	0	16	0	0	4.82883	 	0	0
DL	0.328696	328	6	20	3	1	64	0	16	0	0	6.65293	 	0	0
DL	0.328721	328	7	1	4	1	58	0	22	0	0	-0.792927	 	0	0
DL	0.328733	328	7	5	3	1	60	0	16	0	0	-1.16618	 	0	0
DL	0.328746	328	7	8	3	1	61	0	16	0	0	49.1157	 	0	0
DL	0.328758	328	7	11	3	1	62	0	16	0	0	19.8812	 	0	0
DL	0.328771	328	7	14	3	1	63	0	16	0	0	4.82748	 	0	0
DL	0.328783	328	7	17	3	1	64	0	16	0	0	6.65128	 	0	0
DL	0.328796	328	7	20	3	1	65	0	16	0	0	0.241254	 	0	0
DL	0.328821	328	8	1	4	1	60	0	22	0	0	-1.18688	 	0	0
DL	0.328833	328	8	5	3	1	61	0	16	0	0	49.1158	 	0	0
DL	0.328846	328	8	8	3	1	62	0	16	0	0	19.9002	 	0	0
DL	0.328858	328	8	11	3	1	63	0	16	0	0	4.82619	 	0	0
DL	0.328871	328	8	14	3	1	64	0	16	0	0	6.64971	 	0	0
DL	0.328883	328	8	17	3	1	65	0	16	0	0	0.207209	 	0	0
DL	0.328896	328	8	20	3	1	58	0	16	0	0	-1.01171	 	0	0
DL	0.328908	328	9	1	1	1	61	0	220	28	0	49.1159	 	0	5.701e-14
DL	0.328912	328	9	2	1	1	62	0	179	24	0	19.9167	 	0	0.00245766
DL	0.328917	328	9	3	1	1	63	0	32	8	0	4.82524	 	0	6.69224e-06
DL	0.328921	328	9	4	1	1	64	0	56	12	0	6.6487	 	0	6.39035e-05
UL	0.329112	329	1	1	2	2	58	1	35	0	0	-24.0765 	1	1
UL	0.329121	329	1	3	2	2	65	1	35	0	0	-12.7408 	1	1
UL	0.329129	329	1	1	6	1	58	0	35	0	0	-2.02651 	0	0
UL	0.329212	329	2	1	2	2	60	1	35	0	0	-4.99476 	0	2.45455e-05
UL	0.329221	329	2	3	2	2	61	1	35	0	0	3.71682 	0	0
UL	0.329229	329	2	5	2	2	62	1	35	0	0	-15.5787 	1	1
UL	0.329237	329	2	7	2	2	63	1	35	0	0	39.1184 	0	0
UL	0.329246	329	2	9	2	2	64	1	35	0	0	-14.38 	1	1
UL	0.329312	329	3	1	2	2	60	1	35	0	0	-5.02601 	0	3.92031e-05
UL	0.329321	329	3	3	2	2	61	1	35	0	0	3.71536 	0	0
UL	0.329329	329	3	1	6	1	58	0	35	0	0	-1.56132 	0	0
UL	0.329329	329	3	5	2	2	62	1	35	0	0	-15.5699 	1	1
UL	0.329337	329	3	7	2	2	63	1	35	0	0	39.1184 	0	0
UL	0.329346	329	3	9	2	2	64	1	35	0	0	-14.0621 	1	1
